time,x,y,z
1572434340178,4.2009277,-4.0680695,-1.2512054
1572434340180,3.8944702000000007,-6.060043299999999,-2.0269165
1572434340180,3.0469207999999997,-6.797455,0.41995240000000006
1572434340180,11.469711,-11.695999,-2.9319305
1572434340180,8.476958999999999,-32.6261,-6.1305847
1572434340180,-5.280121,-29.097046000000002,2.7854156000000003
1572434340180,-0.29060364,-6.213272,-6.2742309999999994
1572434340180,1.5768738000000002,-0.62519836,5.3472137
1572434340180,-1.0040741,-2.8996887000000005,1.2004546999999999
1572434340395,-2.747055,-10.154129,-1.7587738000000002
1572434340395,-3.1157532000000003,-15.526717999999999,2.972168
1572434340397,-0.8987274,-15.325607000000002,2.9434357
1572434340397,1.12677,-11.274612,1.7942200000000001
1572434340397,0.26486206,-8.550018,2.0815276999999996
1572434340397,-0.33369446,-7.6497955,2.3879852
1572434340397,0.1116333,-6.7830963,1.6505737
1572434340397,0.12120056,-6.826186999999999,0.9801940999999998
1572434340397,-0.43424988,-8.372833,0.87005615
1572434340397,-0.956192,-9.6896515,0.45347595
1572434340616,-0.9466094999999999,-9.50769,-0.025375366
1572434340616,-0.44862366,-8.468613000000001,0.23799133
1572434340619,0.11640930000000001,-7.740768400000001,0.2523651
1572434340619,0.37019348,-7.563598599999999,-0.15466309
1572434340619,1.1123962,-8.233978,0.23320007
1572434340619,1.9647369,-9.435867,1.0280761999999999
1572434340619,1.7444762999999999,-10.972946,0.9945526
1572434340619,0.56173706,-11.628952,1.04245
1572434340619,-0.5779114000000001,-11.030411,1.3249663999999999
1572434340619,-2.3831330000000004,-10.417496,1.04245
1572434340836,-3.3120879999999997,-10.541992,2.134201
1572434340836,-3.264206,-11.020828,2.7183838
1572434340838,-2.933792,-13.482071,1.9235077
1572434340838,-1.277008,-16.833954000000002,0.8030243
1572434340838,-0.06555176,-18.107666000000002,-1.4283752
1572434340838,0.0541687,-16.369476000000002,-5.824127
1572434340838,0.33668518,-14.382294,-7.1265717
1572434340838,1.1985931,-12.2323,-4.4019775
1572434340838,2.0461426,-10.15892,-1.9503021
1572434340838,2.1275482000000006,-10.082305999999999,-1.4379425
1572434341062,2.8122863999999996,-10.063141,0.036880493
1572434341062,3.1714172,-9.675293,3.2498932000000003
1572434341063,0.96395874,-11.24588,2.3927765
1572434341063,-0.65930176,-12.361588000000001,1.8038025000000002
1572434341063,-1.0328064000000001,-11.504456,2.2060242000000003
1572434341064,-1.7558441000000002,-10.21637,-2.1657867000000004
1572434341064,0.21696472,-9.814148,-4.761093
1572434341064,2.4100647,-10.834076,2.5076904
1572434341064,-0.10385132,-11.375167999999999,0.0033569335999999996
1572434341064,-5.232239,-9.469391,0.23320007
1572434341064,-4.063858,-8.569168,0.43910217
1572434341064,-1.952179,-8.913925,-1.5672302
1572434341066,-2.0335846,-9.30658,-0.9926299999999999
1572434341066,-1.703186,-8.564377,-0.5951843000000001
1572434341274,-1.1094208,-7.1326447,-0.06367493
1572434341274,-1.2243347,-5.8589325,0.8173828000000001
1572434341274,-1.253067,-4.4990234000000004,1.2962341
1572434341274,-0.07032776,-2.8996887000000005,1.3153839
1572434341274,1.5720825,-1.161499,0.64979553
1572434341274,2.261612,-0.088897705,-0.9160155999999999
1572434341274,2.6063842999999998,0.26065063,-3.0133362
1572434341274,2.6399077999999996,-0.13200378,-3.5783690999999997
