1572432349014,-1.5690613,3.4519348,9.375153
1572432349033,-1.7259674,3.2165833,10.198914
1572432349053,-2.5889587,2.7066345,10.316589
1572432349072,-3.8442078,2.1182404,9.806656
1572432349093,-3.3734894,2.1182404,8.433716
1572432349114,-1.5298309,2.1182404,8.35527
1572432349131,-0.66685486,2.1182404,8.943665
1572432349152,-0.823761,2.2359161,9.728195
1572432349172,-0.86299133,2.07901,10.944229
1572432349191,-1.1768036,1.7259674,10.4734955
1572432349215,-1.4906158,1.4121552,10.002777
1572432349231,-2.0005493,1.7651978,9.64975
1572432349251,-1.3337097,1.3729248,8.904434
1572432349270,-0.823761,1.1768036,9.100571
1572432349291,-1.2160187,1.0591125,9.492844
1572432349312,-1.647522,0.43148804,9.688965
1572432349331,-2.0005493,0.3530426,10.944229
1572432349352,-0.9022064,0.43148804,11.807205
1572432349370,-0.23536682,0.78453064,10.159683
1572432349390,0.2745819,1.7651978,9.885101
1572432349410,1.3729248,2.2751465,11.767975
1572432349430,0.2745819,1.4906158,10.43428
1572432349450,0.2745819,0.86299133,8.669083
1572432349470,-0.94143677,1.4513855,7.217697
1572432349490,-2.1966858,1.9221039,8.904434
1572432349511,-1.4121552,1.7651978,9.571289
1572432349529,-1.6082916,1.7651978,9.453613
1572432349549,-2.3143768,1.5690613,8.786758
1572432349570,-1.9613342,2.3143768,8.5121765
1572432349589,-1.0198975,2.353592,8.669083
1572432349609,-1.255249,2.7458649,8.002228
1572432349631,-0.94143677,2.9420013,8.590622
1572432349648,0.31381226,2.07901,9.218246
1572432349668,0.0,2.5889587,8.786758
1572432349689,-0.3530426,2.628189,8.27681
1572432349708,0.7453003,3.0204468,8.159134
1572432349729,0.7060852,3.0596771,7.8453217
1572432349748,0.6276245,2.6674042,7.9629974
1572432349768,0.9806671,2.3143768,8.825989
1572432349788,0.78453064,1.9613342,9.139801
1572432349810,0.19613647,1.7651978,8.943665
1572432349832,0.2745819,1.6867371,9.022125
1572432349847,1.0983429,2.5889587,8.943665
1572432349867,1.647522,2.9812164,8.669083
1572432349890,1.7259674,3.334259,7.217697
1572432349916,1.0983429,3.6873016,6.1977997
1572432349932,1.647522,2.353592,5.2171326
1572432349948,1.4906158,2.2359161,5.923218
1572432350008,2.9812164,2.7458649,6.7469788
1572432350008,3.4911652,3.9226532,5.8839874
1572432350009,3.883438,3.3734894,5.962448
1572432350031,2.7458649,2.902771,5.648636
1572432350050,1.5690613,3.0596771,4.314926
1572432350089,1.0983429,2.353592,3.3734894
1572432350089,0.86299133,1.0983429,4.275696
1572432350108,0.58839417,-0.7060852,5.923218
1572432350130,1.8436432,-2.0005493,7.649185
1572432350159,2.628189,-2.07901,8.002228
1572432350172,2.2359161,-3.9226532,4.864105
1572432350187,0.9806671,-6.511612,3.608841
1572432350206,2.5497284,-8.35527,8.27681
1572432350227,3.0989075,-9.728195,10.748093
1572432350248,-1.3337097,-12.709427,9.375153
1572432350271,-6.472397,-14.906113,12.277924
1572432350292,-8.394485,-15.494507,13.650864
1572432350308,-9.022125,-16.004456,12.5525055
1572432350327,-11.924881,-16.63208,11.297256
1572432350347,-14.043121,-16.396713,11.767975
1572432350370,-14.670746,-15.063019,12.356384
1572432350385,-13.925446,-12.827103,12.866333
1572432350404,-12.47406,-10.120468,13.611633
1572432350425,-11.454163,-7.609955,14.749207
1572432350445,-9.806656,-5.7270813,14.984558
1572432350465,-7.9629974,-4.4718323,14.55307
1572432350487,-1.647522,-3.2165833,14.160797
1572432350510,0.86299133,-1.8828735,11.4149475
1572432350524,-5.805542,-4.040344,9.06134
